"","Id","Id.Type","Activity","Agonist","Partial","Antagonist","Invagonist"
"3031","CHEMBL3910300","chemblid",0,NA,NA,NA,NA
"3032","CHEMBL3902856","chemblid",0,NA,NA,NA,NA
"3033","CHEMBL3920156","chemblid",0,NA,NA,NA,NA
"3034","CHEMBL3942543","chemblid",0,NA,NA,NA,NA
"3035","CHEMBL3909431","chemblid",0,NA,NA,NA,NA
"3036","CHEMBL3961160","chemblid",0,NA,NA,NA,NA
"3037","CHEMBL3907891","chemblid",0,NA,NA,NA,NA
"3038","CHEMBL3952699","chemblid",0,NA,NA,NA,NA
"3039","CHEMBL3893476","chemblid",0,NA,NA,NA,NA
"3040","CHEMBL3929656","chemblid",0,NA,NA,NA,NA
"3041","CHEMBL3970491","chemblid",0,NA,NA,NA,NA
"3042","CHEMBL3908264","chemblid",0,NA,NA,NA,NA
"3043","CHEMBL3893850","chemblid",0,NA,NA,NA,NA
"3044","CHEMBL3924635","chemblid",0,NA,NA,NA,NA
"3045","CHEMBL3942528","chemblid",0,NA,NA,NA,NA
"3046","CHEMBL3902597","chemblid",0,NA,NA,NA,NA
"3047","CHEMBL3913981","chemblid",0,NA,NA,NA,NA
"3048","CHEMBL3905641","chemblid",0,NA,NA,NA,NA
"3049","CHEMBL3946007","chemblid",0,NA,NA,NA,NA
"3050","CHEMBL3897478","chemblid",0,NA,NA,NA,NA
"3051","CHEMBL3932189","chemblid",0,NA,NA,NA,NA
"3052","CHEMBL3934402","chemblid",0,NA,NA,NA,NA
"3053","CHEMBL3979911","chemblid",0,NA,NA,NA,NA
"3054","CHEMBL3905791","chemblid",0,NA,NA,NA,NA
"3055","CHEMBL3921750","chemblid",0,NA,NA,NA,NA
"3056","CHEMBL3973513","chemblid",0,NA,NA,NA,NA
"3057","CHEMBL3975975","chemblid",0,NA,NA,NA,NA
"3058","CHEMBL3954620","chemblid",0,NA,NA,NA,NA
"3059","CHEMBL3981960","chemblid",0,NA,NA,NA,NA
"3060","CHEMBL3909702","chemblid",0,NA,NA,NA,NA
"3061","CHEMBL3900122","chemblid",0,NA,NA,NA,NA
"3062","CHEMBL3949704","chemblid",0,NA,NA,NA,NA
"3063","CHEMBL3903351","chemblid",0,NA,NA,NA,NA
"3064","CHEMBL3955437","chemblid",0,NA,NA,NA,NA
"3065","CHEMBL3945280","chemblid",0,NA,NA,NA,NA
"3066","CHEMBL3951110","chemblid",0,NA,NA,NA,NA
"3067","CHEMBL3957233","chemblid",0,NA,NA,NA,NA
"3068","CHEMBL1923508","chemblid",0,NA,NA,NA,NA
"3069","CHEMBL3898864","chemblid",0,NA,NA,NA,NA
"3070","CHEMBL3943294","chemblid",0,NA,NA,NA,NA
"3071","CHEMBL1923637","chemblid",0,NA,NA,NA,NA
"3072","CHEMBL3949023","chemblid",0,NA,NA,NA,NA
"3073","CHEMBL3942610","chemblid",0,NA,NA,NA,NA
"3074","CHEMBL3984892","chemblid",0,NA,NA,NA,NA
"3075","CHEMBL1923506","chemblid",0,NA,NA,NA,NA
"3076","CHEMBL1923505","chemblid",0,NA,NA,NA,NA
"3077","CHEMBL3974776","chemblid",0,NA,NA,NA,NA
"3078","CHEMBL3909498","chemblid",0,NA,NA,NA,NA
"3079","CHEMBL3932144","chemblid",0,NA,NA,NA,NA
"3080","CHEMBL3985913","chemblid",0,NA,NA,NA,NA
"3081","CHEMBL1923608","chemblid",0,NA,NA,NA,NA
"3082","CHEMBL238155","chemblid",0,NA,NA,NA,NA
"3083","CHEMBL2164497","chemblid",0,NA,NA,NA,NA
"3084","CHEMBL2426687","chemblid",0,NA,NA,NA,NA
"3085","CHEMBL1957010","chemblid",0,NA,NA,NA,NA
"3086","CHEMBL1956996","chemblid",0,NA,NA,NA,NA
"3087","CHEMBL2170701","chemblid",0,NA,NA,NA,NA
"3088","CHEMBL2426680","chemblid",0,NA,NA,NA,NA
"3089","CHEMBL2164508","chemblid",0,NA,NA,NA,NA
"3090","CHEMBL1957011","chemblid",0,NA,NA,NA,NA
"3091","CHEMBL2170780","chemblid",0,NA,NA,NA,NA
"3092","CHEMBL3287218","chemblid",0,NA,NA,NA,NA
"3093","CHEMBL2164823","chemblid",0,NA,NA,NA,NA
"3094","CHEMBL2164507","chemblid",0,NA,NA,NA,NA
"3095","CHEMBL3287213","chemblid",0,NA,NA,NA,NA
"3096","CHEMBL2164500","chemblid",0,NA,NA,NA,NA
"3097","CHEMBL2426668","chemblid",0,NA,NA,NA,NA
"3098","CHEMBL2011816","chemblid",0,NA,NA,NA,NA
"3099","CHEMBL2426687","chemblid",0,NA,NA,NA,NA
"3100","CHEMBL489610","chemblid",0,NA,NA,NA,NA
"3101","CHEMBL2203623","chemblid",0,NA,NA,NA,NA
"3102","CHEMBL2164499","chemblid",0,NA,NA,NA,NA
"3103","CHEMBL2164831","chemblid",0,NA,NA,NA,NA
"3104","CHEMBL1956993","chemblid",0,NA,NA,NA,NA
"3105","CHEMBL1956989","chemblid",0,NA,NA,NA,NA
"3106","CHEMBL1956988","chemblid",0,NA,NA,NA,NA
"3107","CHEMBL1957002","chemblid",0,NA,NA,NA,NA
"3108","CHEMBL3932408","chemblid",0,NA,NA,NA,NA
"3109","CHEMBL3985477","chemblid",0,NA,NA,NA,NA
"3110","CHEMBL3984338","chemblid",0,NA,NA,NA,NA
"3111","CHEMBL3889678","chemblid",0,NA,NA,NA,NA
"3112","CHEMBL3910661","chemblid",0,NA,NA,NA,NA
"3113","CHEMBL3897527","chemblid",0,NA,NA,NA,NA
"3114","CHEMBL3896306","chemblid",0,NA,NA,NA,NA
"3115","CHEMBL3974323","chemblid",0,NA,NA,NA,NA
"3116","CHEMBL3966625","chemblid",0,NA,NA,NA,NA
"3117","CHEMBL1923610","chemblid",0,NA,NA,NA,NA
"3118","CHEMBL3799225","chemblid",0,NA,NA,NA,NA
"3119","CHEMBL1923631","chemblid",0,NA,NA,NA,NA
"3120","CHEMBL1957004","chemblid",0,NA,NA,NA,NA
"3121","CHEMBL1957006","chemblid",0,NA,NA,NA,NA
"3122","CHEMBL1957009","chemblid",0,NA,NA,NA,NA
"3123","CHEMBL365063","chemblid",0,0,0,0,0
"3124","CHEMBL3937314","chemblid",0,NA,NA,NA,NA
"3125","CHEMBL3920711","chemblid",0,NA,NA,NA,NA
"3126","CHEMBL3944936","chemblid",0,NA,NA,NA,NA
"3127","CHEMBL3967266","chemblid",0,NA,NA,NA,NA
"3128","CHEMBL3939993","chemblid",0,NA,NA,NA,NA
"3129","CHEMBL3937545","chemblid",0,NA,NA,NA,NA
"3130","CHEMBL3913052","chemblid",0,NA,NA,NA,NA
"3131","CHEMBL3934901","chemblid",0,NA,NA,NA,NA
"3132","CHEMBL3899825","chemblid",0,NA,NA,NA,NA
"3133","CHEMBL3978864","chemblid",0,NA,NA,NA,NA
"3134","CHEMBL3977265","chemblid",0,NA,NA,NA,NA
"3135","CHEMBL2048810","chemblid",0,NA,NA,NA,NA
"3136","CHEMBL2048811","chemblid",0,NA,NA,NA,NA
"3137","CHEMBL3935364","chemblid",0,NA,NA,NA,NA
"3138","CHEMBL3287213","chemblid",0,NA,NA,NA,NA
"3139","CHEMBL3898348","chemblid",0,NA,NA,NA,NA
"3140","CHEMBL3913763","chemblid",0,NA,NA,NA,NA
"3141","CHEMBL3923324","chemblid",0,NA,NA,NA,NA
"3142","CHEMBL3889672","chemblid",0,NA,NA,NA,NA
"3143","CHEMBL3963865","chemblid",0,NA,NA,NA,NA
"3144","CHEMBL3970180","chemblid",0,NA,NA,NA,NA
"3145","CHEMBL3951362","chemblid",0,NA,NA,NA,NA
"3146","CHEMBL3923718","chemblid",0,NA,NA,NA,NA
"3147","CHEMBL3980176","chemblid",0,NA,NA,NA,NA
"3148","CHEMBL2426683","chemblid",0,NA,NA,NA,NA
"3149","CHEMBL2426670","chemblid",0,NA,NA,NA,NA
"3150","CHEMBL2426684","chemblid",0,NA,NA,NA,NA
"3151","CHEMBL1923625","chemblid",0,NA,NA,NA,NA
"3152","CHEMBL3891381","chemblid",0,NA,NA,NA,NA
"3153","CHEMBL3908156","chemblid",0,NA,NA,NA,NA
"3154","CHEMBL1923616","chemblid",0,NA,NA,NA,NA
"3155","CHEMBL3935422","chemblid",0,NA,NA,NA,NA
"3156","CHEMBL3977656","chemblid",0,NA,NA,NA,NA
"3157","CHEMBL3914338","chemblid",0,NA,NA,NA,NA
"3158","CHEMBL1923607","chemblid",0,NA,NA,NA,NA
"3159","CHEMBL3939872","chemblid",0,NA,NA,NA,NA
"3160","CHEMBL3986628","chemblid",0,NA,NA,NA,NA
"3161","CHEMBL3969506","chemblid",0,NA,NA,NA,NA
"3162","CHEMBL1923511","chemblid",0,NA,NA,NA,NA
"3163","CHEMBL3966251","chemblid",0,NA,NA,NA,NA
"3164","CHEMBL3897510","chemblid",0,NA,NA,NA,NA
"3165","CHEMBL3932434","chemblid",0,NA,NA,NA,NA
"3166","CHEMBL1923504","chemblid",0,NA,NA,NA,NA
"3167","CHEMBL3914467","chemblid",0,NA,NA,NA,NA
"3168","CHEMBL3920479","chemblid",0,NA,NA,NA,NA
"3169","CHEMBL1923636","chemblid",0,NA,NA,NA,NA
"3170","CHEMBL3967506","chemblid",0,NA,NA,NA,NA
"3171","CHEMBL3980873","chemblid",0,NA,NA,NA,NA
"3172","CHEMBL3980276","chemblid",0,NA,NA,NA,NA
"3173","CHEMBL3955064","chemblid",0,NA,NA,NA,NA
"3174","CHEMBL3970499","chemblid",0,NA,NA,NA,NA
"3175","CHEMBL3903845","chemblid",0,NA,NA,NA,NA
"3176","CHEMBL3934561","chemblid",0,NA,NA,NA,NA
"3177","CHEMBL3943597","chemblid",0,NA,NA,NA,NA
"3178","CHEMBL3930570","chemblid",0,NA,NA,NA,NA
"3179","CHEMBL3967522","chemblid",0,NA,NA,NA,NA
"3180","CHEMBL3957703","chemblid",0,NA,NA,NA,NA
"3181","CHEMBL1923507","chemblid",0,NA,NA,NA,NA
"3182","CHEMBL1923510","chemblid",0,NA,NA,NA,NA
"3183","CHEMBL1923509","chemblid",0,NA,NA,NA,NA
"3184","CHEMBL3908989","chemblid",0,NA,NA,NA,NA
"3185","CHEMBL3946954","chemblid",0,NA,NA,NA,NA
"3186","CHEMBL3898794","chemblid",0,NA,NA,NA,NA
"3187","CHEMBL3953053","chemblid",0,NA,NA,NA,NA
"3188","CHEMBL3891657","chemblid",0,NA,NA,NA,NA
"3189","CHEMBL3979606","chemblid",0,NA,NA,NA,NA
"3190","CHEMBL3907480","chemblid",0,NA,NA,NA,NA
"3191","CHEMBL3910288","chemblid",0,NA,NA,NA,NA
"3192","CHEMBL3940860","chemblid",0,NA,NA,NA,NA
"3193","CHEMBL403180","chemblid",0,NA,NA,NA,NA
"3194","CHEMBL506986","chemblid",0,NA,NA,NA,NA
"3195","CHEMBL3930905","chemblid",0,NA,NA,NA,NA
"3196","CHEMBL3912211","chemblid",0,NA,NA,NA,NA
"3197","CHEMBL3920049","chemblid",0,NA,NA,NA,NA
"3198","CHEMBL3967783","chemblid",0,NA,NA,NA,NA
"3199","CHEMBL3943086","chemblid",0,NA,NA,NA,NA
"3200","CHEMBL3893048","chemblid",0,NA,NA,NA,NA
"3201","CHEMBL3978455","chemblid",0,NA,NA,NA,NA
"3202","CHEMBL3913335","chemblid",0,NA,NA,NA,NA
"3203","CHEMBL3918783","chemblid",0,NA,NA,NA,NA
"3204","CHEMBL3970190","chemblid",0,NA,NA,NA,NA
"3205","CHEMBL3938452","chemblid",0,NA,NA,NA,NA
"3206","CHEMBL3984464","chemblid",0,NA,NA,NA,NA
"3207","CHEMBL3952596","chemblid",0,NA,NA,NA,NA
"3208","CHEMBL3949926","chemblid",0,NA,NA,NA,NA
"3209","CHEMBL3918996","chemblid",0,NA,NA,NA,NA
"3210","CHEMBL3948571","chemblid",0,NA,NA,NA,NA
"3211","CHEMBL3950287","chemblid",0,NA,NA,NA,NA
"3212","CHEMBL3947631","chemblid",0,NA,NA,NA,NA
"3213","CHEMBL3925885","chemblid",0,NA,NA,NA,NA
"3214","CHEMBL3909834","chemblid",0,NA,NA,NA,NA
"3215","CHEMBL3902231","chemblid",0,NA,NA,NA,NA
"3216","CHEMBL3961157","chemblid",0,NA,NA,NA,NA
"3217","CHEMBL1923626","chemblid",0,NA,NA,NA,NA
"3218","CHEMBL3974356","chemblid",0,NA,NA,NA,NA
"3219","CHEMBL1923514","chemblid",0,NA,NA,NA,NA
"3220","CHEMBL3979436","chemblid",0,NA,NA,NA,NA
"3221","CHEMBL3919224","chemblid",0,NA,NA,NA,NA
"3222","CHEMBL3961108","chemblid",0,NA,NA,NA,NA
"3223","CHEMBL3961696","chemblid",0,NA,NA,NA,NA
"3224","CHEMBL3945984","chemblid",0,NA,NA,NA,NA
"3225","CHEMBL3907031","chemblid",0,NA,NA,NA,NA
"3226","CHEMBL3923918","chemblid",0,NA,NA,NA,NA
"3227","CHEMBL1923613","chemblid",0,NA,NA,NA,NA
"3228","CHEMBL3947758","chemblid",0,NA,NA,NA,NA
"3229","CHEMBL3954124","chemblid",0,NA,NA,NA,NA
"3230","CHEMBL3902804","chemblid",0,NA,NA,NA,NA
"3231","CHEMBL3896536","chemblid",0,NA,NA,NA,NA
"3232","CHEMBL3922810","chemblid",0,NA,NA,NA,NA
"3233","CHEMBL3889512","chemblid",0,NA,NA,NA,NA
"3234","CHEMBL3890339","chemblid",0,NA,NA,NA,NA
"3235","CHEMBL3958739","chemblid",0,NA,NA,NA,NA
"3236","CHEMBL3970414","chemblid",0,NA,NA,NA,NA
"3237","CHEMBL3966937","chemblid",0,NA,NA,NA,NA
"3238","CHEMBL3976853","chemblid",0,NA,NA,NA,NA
"3239","CHEMBL3905495","chemblid",0,NA,NA,NA,NA
"3240","CHEMBL1923643","chemblid",0,NA,NA,NA,NA
"3241","CHEMBL2424680","chemblid",0,NA,NA,NA,NA
"3242","CHEMBL3921493","chemblid",0,NA,NA,NA,NA
"3243","CHEMBL3798337","chemblid",0,NA,NA,NA,NA
"3244","CHEMBL3797225","chemblid",0,NA,NA,NA,NA
"3245","CHEMBL3645254","chemblid",0,NA,NA,NA,NA
"3246","CHEMBL2048816","chemblid",0,NA,NA,NA,NA
"3247","CHEMBL237926","chemblid",0,NA,NA,NA,NA
"3248","CHEMBL235817","chemblid",0,NA,NA,NA,NA
"3249","CHEMBL237925","chemblid",0,NA,NA,NA,NA
"3250","CHEMBL3959816","chemblid",0,NA,NA,NA,NA
"3251","CHEMBL3982825","chemblid",0,NA,NA,NA,NA
"3252","CHEMBL3976941","chemblid",0,NA,NA,NA,NA
"3253","CHEMBL3951476","chemblid",0,NA,NA,NA,NA
"3254","CHEMBL3948472","chemblid",0,NA,NA,NA,NA
"3255","CHEMBL3956507","chemblid",0,NA,NA,NA,NA
"3256","CHEMBL3930400","chemblid",0,NA,NA,NA,NA
"3257","CHEMBL3969191","chemblid",0,NA,NA,NA,NA
"3258","CHEMBL3961456","chemblid",0,NA,NA,NA,NA
"3259","CHEMBL3394200","chemblid",0,NA,NA,NA,NA
"3260","CHEMBL3287217","chemblid",0,NA,NA,NA,NA
"3261","CHEMBL2426677","chemblid",0,NA,NA,NA,NA
"3262","CHEMBL3985348","chemblid",0,NA,NA,NA,NA
"3263","CHEMBL3924187","chemblid",0,NA,NA,NA,NA
"3264","CHEMBL3903647","chemblid",0,NA,NA,NA,NA
"3265","CHEMBL3913130","chemblid",0,NA,NA,NA,NA
"3266","CHEMBL3959346","chemblid",0,NA,NA,NA,NA
"3267","CHEMBL3938163","chemblid",0,NA,NA,NA,NA
"3268","CHEMBL3937924","chemblid",0,NA,NA,NA,NA
"3269","CHEMBL3893697","chemblid",0,NA,NA,NA,NA
"3270","CHEMBL3918512","chemblid",0,NA,NA,NA,NA
"3271","CHEMBL2048821","chemblid",0,NA,NA,NA,NA
"3272","CHEMBL105462","chemblid",0,NA,NA,NA,NA
"3273","CHEMBL3897387","chemblid",0,NA,NA,NA,NA
"3274","CHEMBL3959108","chemblid",0,NA,NA,NA,NA
"3275","CHEMBL1923633","chemblid",0,NA,NA,NA,NA
"3276","CHEMBL3930811","chemblid",0,NA,NA,NA,NA
"3277","CHEMBL3973940","chemblid",0,NA,NA,NA,NA
"3278","CHEMBL1923642","chemblid",0,NA,NA,NA,NA
"3279","CHEMBL3981843","chemblid",0,NA,NA,NA,NA
"3280","CHEMBL3953467","chemblid",0,NA,NA,NA,NA
"3281","CHEMBL3912534","chemblid",0,NA,NA,NA,NA
"3282","CHEMBL3981072","chemblid",0,NA,NA,NA,NA
"3283","CHEMBL3926231","chemblid",0,NA,NA,NA,NA
"3284","CHEMBL3948268","chemblid",0,NA,NA,NA,NA
"3285","CHEMBL3950904","chemblid",0,NA,NA,NA,NA
"3286","CHEMBL3890602","chemblid",0,NA,NA,NA,NA
"3287","CHEMBL3645258","chemblid",0,NA,NA,NA,NA
"3288","CHEMBL3799687","chemblid",0,NA,NA,NA,NA
"3289","CHEMBL3973085","chemblid",0,NA,NA,NA,NA
"3290","CHEMBL3894559","chemblid",0,NA,NA,NA,NA
"3291","CHEMBL3940653","chemblid",0,NA,NA,NA,NA
"3292","CHEMBL3977037","chemblid",0,NA,NA,NA,NA
"3293","CHEMBL3940922","chemblid",0,NA,NA,NA,NA
"3294","CHEMBL3942642","chemblid",0,NA,NA,NA,NA
"3295","CHEMBL3954394","chemblid",0,NA,NA,NA,NA
"3296","CHEMBL3978207","chemblid",0,NA,NA,NA,NA
"3297","CHEMBL3949653","chemblid",0,NA,NA,NA,NA
"3298","CHEMBL3942554","chemblid",0,NA,NA,NA,NA
"3299","CHEMBL3983297","chemblid",0,NA,NA,NA,NA
"3300","CHEMBL2426682","chemblid",0,NA,NA,NA,NA
"3301","CHEMBL2426677","chemblid",0,NA,NA,NA,NA
"3302","CHEMBL3981238","chemblid",0,NA,NA,NA,NA
"3303","CHEMBL1923617","chemblid",0,NA,NA,NA,NA
"3304","CHEMBL3969367","chemblid",0,NA,NA,NA,NA
"3305","CHEMBL1923609","chemblid",0,NA,NA,NA,NA
"3306","CHEMBL2426672","chemblid",0,NA,NA,NA,NA
"3307","CHEMBL363334","chemblid",0,0,0,0,0
"3308","CHEMBL3963236","chemblid",0,NA,NA,NA,NA
"3309","CHEMBL3945918","chemblid",0,NA,NA,NA,NA
"3310","CHEMBL3983626","chemblid",0,NA,NA,NA,NA
"3311","CHEMBL3971356","chemblid",0,NA,NA,NA,NA
"3312","CHEMBL3931856","chemblid",0,NA,NA,NA,NA
"3313","CHEMBL3918009","chemblid",0,NA,NA,NA,NA
"3314","CHEMBL3942232","chemblid",0,NA,NA,NA,NA
"3315","CHEMBL3979468","chemblid",0,NA,NA,NA,NA
"3316","CHEMBL3912375","chemblid",0,NA,NA,NA,NA
"3317","CHEMBL3976294","chemblid",0,NA,NA,NA,NA
"3318","CHEMBL3931402","chemblid",0,NA,NA,NA,NA
"3319","CHEMBL3893788","chemblid",0,NA,NA,NA,NA
"3320","CHEMBL3797639","chemblid",0,NA,NA,NA,NA
"3321","CHEMBL3799222","chemblid",0,NA,NA,NA,NA
"3322","CHEMBL3799862","chemblid",0,NA,NA,NA,NA
"3323","CHEMBL3799604","chemblid",0,NA,NA,NA,NA
"3324","CHEMBL3645259","chemblid",0,NA,NA,NA,NA
"3325","CHEMBL362531","chemblid",0,0,0,0,0
"3326","CHEMBL3965338","chemblid",0,NA,NA,NA,NA
"3327","CHEMBL3934184","chemblid",0,NA,NA,NA,NA
"3328","CHEMBL3909838","chemblid",0,NA,NA,NA,NA
"3329","CHEMBL3899006","chemblid",0,NA,NA,NA,NA
"3330","CHEMBL3902748","chemblid",0,NA,NA,NA,NA
"3331","CHEMBL3966719","chemblid",0,NA,NA,NA,NA
"3332","CHEMBL3951593","chemblid",0,NA,NA,NA,NA
"3333","CHEMBL3905129","chemblid",0,NA,NA,NA,NA
"3334","CHEMBL1923630","chemblid",0,NA,NA,NA,NA
"3335","CHEMBL3955632","chemblid",0,NA,NA,NA,NA
"3336","CHEMBL3975170","chemblid",0,NA,NA,NA,NA
"3337","CHEMBL3891793","chemblid",0,NA,NA,NA,NA
"3338","CHEMBL3906788","chemblid",0,NA,NA,NA,NA
"3339","CHEMBL3912034","chemblid",0,NA,NA,NA,NA
"3340","CHEMBL189625","chemblid",0,NA,NA,NA,NA
"3341","CHEMBL186651","chemblid",0,0,0,0,0
"3342","CHEMBL3928367","chemblid",0,NA,NA,NA,NA
"3343","CHEMBL3935670","chemblid",0,NA,NA,NA,NA
"3344","CHEMBL3908583","chemblid",0,NA,NA,NA,NA
"3345","CHEMBL3940295","chemblid",0,NA,NA,NA,NA
"3346","CHEMBL3958492","chemblid",0,NA,NA,NA,NA
"3347","CHEMBL3929593","chemblid",0,NA,NA,NA,NA
"3348","CHEMBL3645256","chemblid",0,NA,NA,NA,NA
"3349","CHEMBL3923508","chemblid",0,NA,NA,NA,NA
"3350","CHEMBL2426677","chemblid",0,NA,NA,NA,NA
"3351","CHEMBL3287217","chemblid",0,NA,NA,NA,NA
"3352","CHEMBL3394203","chemblid",0,NA,NA,NA,NA
"3353","CHEMBL3394197","chemblid",0,NA,NA,NA,NA
"3354","CHEMBL3645257","chemblid",0,NA,NA,NA,NA
"3355","CHEMBL1923635","chemblid",0,NA,NA,NA,NA
"3356","CHEMBL3965402","chemblid",0,NA,NA,NA,NA
"3357","CHEMBL3965516","chemblid",0,NA,NA,NA,NA
"3358","CHEMBL3918022","chemblid",0,NA,NA,NA,NA
"3359","CHEMBL3983949","chemblid",0,NA,NA,NA,NA
"3360","CHEMBL3965351","chemblid",0,NA,NA,NA,NA
"3361","CHEMBL256235","chemblid",0,NA,NA,NA,NA
"3362","CHEMBL3936957","chemblid",0,NA,NA,NA,NA
"3363","CHEMBL3986906","chemblid",0,NA,NA,NA,NA
"3364","CHEMBL3940928","chemblid",0,NA,NA,NA,NA
"3365","CHEMBL3974362","chemblid",0,NA,NA,NA,NA
"3366","CHEMBL3921227","chemblid",0,NA,NA,NA,NA
"3367","CHEMBL3900193","chemblid",0,NA,NA,NA,NA
"3368","CHEMBL3968175","chemblid",0,NA,NA,NA,NA
"3369","CHEMBL3923633","chemblid",0,NA,NA,NA,NA
"3370","CHEMBL3907497","chemblid",0,NA,NA,NA,NA
"3371","CHEMBL3924192","chemblid",0,NA,NA,NA,NA
"3372","CHEMBL1923634","chemblid",0,NA,NA,NA,NA
"3373","CHEMBL3935626","chemblid",0,NA,NA,NA,NA
"3374","CHEMBL3978661","chemblid",0,NA,NA,NA,NA
"3375","CHEMBL3938104","chemblid",0,NA,NA,NA,NA
"3376","CHEMBL3926434","chemblid",0,NA,NA,NA,NA
"3377","CHEMBL3977294","chemblid",0,NA,NA,NA,NA
"3378","CHEMBL3929852","chemblid",0,NA,NA,NA,NA
"3379","CHEMBL3800422","chemblid",0,NA,NA,NA,NA
"3380","CHEMBL3798095","chemblid",0,NA,NA,NA,NA
"3381","CHEMBL3645255","chemblid",0,NA,NA,NA,NA
"3382","CHEMBL3798525","chemblid",0,NA,NA,NA,NA
"3383","CHEMBL3800225","chemblid",0,NA,NA,NA,NA
"3384","CHEMBL3645260","chemblid",0,NA,NA,NA,NA
"3385","CHEMBL3922981","chemblid",0,NA,NA,NA,NA
"3386","CHEMBL13817","chemblid",0,NA,NA,NA,NA
"3387","CHEMBL3923467","chemblid",0,NA,NA,NA,NA
"3388","CHEMBL3918046","chemblid",0,NA,NA,NA,NA
"3389","CHEMBL3963078","chemblid",0,NA,NA,NA,NA
"3390","CHEMBL3937200","chemblid",0,NA,NA,NA,NA
"3391","CHEMBL3959055","chemblid",0,NA,NA,NA,NA
"3392","CHEMBL3925047","chemblid",0,NA,NA,NA,NA
"3393","CHEMBL3971837","chemblid",0,NA,NA,NA,NA
"3394","CHEMBL3971540","chemblid",0,NA,NA,NA,NA
"3395","CHEMBL3973254","chemblid",0,NA,NA,NA,NA
"3396","CHEMBL3934367","chemblid",0,NA,NA,NA,NA
"3397","CHEMBL3890889","chemblid",0,NA,NA,NA,NA
"3398","CHEMBL3986375","chemblid",0,NA,NA,NA,NA
"3399","CHEMBL3934854","chemblid",0,NA,NA,NA,NA
"3400","CHEMBL3922905","chemblid",0,NA,NA,NA,NA
"3401","CHEMBL3942846","chemblid",0,NA,NA,NA,NA
"3402","CHEMBL2048807","chemblid",0,NA,NA,NA,NA
"3403","CHEMBL3287215","chemblid",0,NA,NA,NA,NA
"3404","CHEMBL2426680","chemblid",0,NA,NA,NA,NA
"3405","CHEMBL3934443","chemblid",0,NA,NA,NA,NA
"3406","CHEMBL3892517","chemblid",0,NA,NA,NA,NA
"3407","CHEMBL3917416","chemblid",0,NA,NA,NA,NA
"3408","CHEMBL3902969","chemblid",0,NA,NA,NA,NA
"3409","CHEMBL3900636","chemblid",0,NA,NA,NA,NA
"3410","CHEMBL2048823","chemblid",0,NA,NA,NA,NA
"3411","CHEMBL2048817","chemblid",0,NA,NA,NA,NA
"3412","CHEMBL3394205","chemblid",0,NA,NA,NA,NA
"3413","CHEMBL3394204","chemblid",0,NA,NA,NA,NA
"3414","CHEMBL3394202","chemblid",0,NA,NA,NA,NA
"3415","CHEMBL3927481","chemblid",0,NA,NA,NA,NA
"3416","CHEMBL3903118","chemblid",0,NA,NA,NA,NA
"3417","CHEMBL3919021","chemblid",0,NA,NA,NA,NA
"3418","CHEMBL1923612","chemblid",0,NA,NA,NA,NA
"3419","CHEMBL3959917","chemblid",0,NA,NA,NA,NA
"3420","CHEMBL3930882","chemblid",0,NA,NA,NA,NA
"3421","CHEMBL3933573","chemblid",0,NA,NA,NA,NA
"3422","CHEMBL3916501","chemblid",0,NA,NA,NA,NA
"3423","CHEMBL3892319","chemblid",0,NA,NA,NA,NA
"3424","CHEMBL500468","chemblid",0,NA,NA,NA,NA
"3425","CHEMBL2426666","chemblid",0,NA,NA,NA,NA
"3426","CHEMBL2426685","chemblid",0,NA,NA,NA,NA
"3427","CHEMBL2426676","chemblid",0,NA,NA,NA,NA
"3428","CHEMBL3798155","chemblid",0,NA,NA,NA,NA
"3429","CHEMBL3938683","chemblid",0,NA,NA,NA,NA
"3430","CHEMBL3985389","chemblid",0,NA,NA,NA,NA
"3431","CHEMBL3925748","chemblid",0,NA,NA,NA,NA
"3432","CHEMBL3797531","chemblid",0,NA,NA,NA,NA
"3433","CHEMBL3799883","chemblid",0,NA,NA,NA,NA
"3434","CHEMBL3916659","chemblid",0,NA,NA,NA,NA
"3435","CHEMBL3977241","chemblid",0,NA,NA,NA,NA
"3436","CHEMBL3948746","chemblid",0,NA,NA,NA,NA
"3437","CHEMBL3943159","chemblid",0,NA,NA,NA,NA
"3438","CHEMBL3890296","chemblid",0,NA,NA,NA,NA
"3439","CHEMBL3970856","chemblid",0,NA,NA,NA,NA
"3440","CHEMBL3914259","chemblid",0,NA,NA,NA,NA
"3441","CHEMBL3913486","chemblid",0,NA,NA,NA,NA
"3442","CHEMBL1923513","chemblid",0,NA,NA,NA,NA
"3443","CHEMBL1923623","chemblid",0,NA,NA,NA,NA
"3444","CHEMBL3940705","chemblid",0,NA,NA,NA,NA
"3445","CHEMBL3971845","chemblid",0,NA,NA,NA,NA
"3446","CHEMBL1923624","chemblid",0,NA,NA,NA,NA
"3447","CHEMBL3985533","chemblid",0,NA,NA,NA,NA
"3448","CHEMBL3983985","chemblid",0,NA,NA,NA,NA
"3449","CHEMBL3970827","chemblid",0,NA,NA,NA,NA
"3450","CHEMBL3943228","chemblid",0,NA,NA,NA,NA
"3451","CHEMBL2048822","chemblid",0,NA,NA,NA,NA
"3452","CHEMBL3920816","chemblid",0,NA,NA,NA,NA
"3453","CHEMBL3958460","chemblid",0,NA,NA,NA,NA
"3454","CHEMBL3800176","chemblid",0,NA,NA,NA,NA
