"","Id","Id.Type","Standard.Value"
"353",134151706,"cid","0.1"
"354",134152209,"cid","0.1"
"355",134152388,"cid","0.1"
"356",134152547,"cid","0.1"
"357",134152627,"cid","0.1"
"358",134153232,"cid","0.1"
"359",134153529,"cid","0.1"
"360",134153608,"cid","0.1"
"361",134153972,"cid","0.1"
"362",134154022,"cid","0.1"
"363",134154079,"cid","0.1"
"364",134154369,"cid","0.1"
"365",134154534,"cid","0.1"
"366",134154612,"cid","0.1"
"367",134154704,"cid","0.1"
"368",134155247,"cid","0.1"
"369",134155292,"cid","0.1"
"370",134155541,"cid","0.1"
"371",134156443,"cid","0.1"
"372",134156625,"cid","0.1"
"373",134157438,"cid","0.1"
"374",134157625,"cid","0.1"
"375",134157913,"cid","0.1"
"376",134138625,"cid","0.107"
"377",127046472,"cid","0.11"
"378",70692602,"cid","0.114"
"379",71453390,"cid","0.121"
"380",118725963,"cid","0.127"
"381",127047362,"cid","0.131"
"382",118725964,"cid","0.139"
"383",70696687,"cid","0.152"
"384",127046806,"cid","0.154"
"385",127048038,"cid","0.154"
"386",118725958,"cid","0.166"
"387",134139080,"cid","0.177"
"388",44434083,"cid","0.19"
"389",44454338,"cid","0.197"
"390",44434080,"cid","0.2"
"391",44434080,"cid","0.2"
"392",71456910,"cid","0.202"
"393",70696689,"cid","0.206"
"394",127047409,"cid","0.21"
"395",70688404,"cid","0.2138"
"396",10253999,"cid","0.22"
"397",127048061,"cid","0.22"
"398",71453488,"cid","0.2342"
"399",44454302,"cid","0.24"
"400",44577060,"cid","0.24"
"401",71462381,"cid","0.2472"
"402",71453404,"cid","0.249"
"403",44579907,"cid","0.25"
"404",44576247,"cid","0.255"
"405",44579880,"cid","0.26"
"406",118725962,"cid","0.263"
"407",72190449,"cid","0.27542"
"408",3153999,"cid","0.28"
"409",71451551,"cid","0.286"
"410",44454399,"cid","0.298"
"411",44579756,"cid","0.3"
"412",44434120,"cid","0.32"
"413",71458747,"cid","0.392"
"414",70688404,"cid","0.40738"
